Date,Open,High,Low,Close,Volume,ADV20,Return,Ticker,Index_Name,GICS_Sector,Event_Type,Open_IJR,Close_IJR,Volume_IJR,ADV20_IJR,strategy_2_n,strategy_2,strategy_2_md,strategy_2_n_etf,strategy_2_etf,strategy_2_md_etf,strategy_2_net,Volatility,Open_IJH,Close_IJH,Volume_IJH,ADV20_IJH,Open_SPY,Close_SPY,Volume_SPY,ADV20_SPY,Previous_Close,Previous_Close_7D
2023-03-28,35.869998931884766,36.310001373291016,35.7599983215332,36.11000061035156,1348800,4261125.0,0.0075334948832073,USFD,S&P MidCap 400,Consumer Staples,Index Review,91.8345478972686,92.25513458251952,2812900.0,5649080.0,7.0,0.0075334948832073,0.0070536205982934,7.0,0.0007427735786126,0.0006262881081877,0.0064273324901057,0.0229055440305927,,,,,,,,,35.84000015258789,34.66999816894531
2023-03-28,65.0999984741211,66.36000061035156,65.0999984741211,65.98999786376953,899400,1672135.0,0.0099479884038802,VAL,S&P MidCap 400,Energy,Index Review,91.8345478972686,92.25513458251952,2812900.0,5649080.0,7.0,0.0099479884038801,0.0102066041681864,7.0,0.0007427735786126,0.0006262881081877,0.0095803160599987,0.0355159123532075,,,,,,,,,65.33999633789062,62.220001220703125
2024-10-01,44.93000030517578,46.72999954223633,44.64500045776367,46.400001525878906,1436300,2664150.0,0.0285967833755986,VNOM,S&P MidCap 400,Energy,Index Review,116.5199966430664,115.4499969482422,5628000.0,3821295.0,7.0,0.0285967833755985,-0.001364011924691,7.0,-0.0129104150825093,-0.0013646685410155,6.566163245000367e-07,0.0258432197698684,,,,,,,,,45.11000061035156,46.91999816894531
2023-09-26,33.12048913240966,33.22895218698415,32.44999366901876,32.52887725830078,4370800,7917045.0,-0.0199048759768337,VST,S&P MidCap 400,Utilities,Index Review,92.4267513048974,91.63762664794922,3913700.0,3619705.0,7.0,-0.0199048759768337,-0.0012789110041923,7.0,-0.0145431092423737,-0.0063438605524099,0.0050649495482176,0.0164397011377924,,,,,,,,,33.189510345458984,32.81877136230469
2024-10-01,85.02999877929688,85.5999984741211,82.83999633789062,83.75,1054600,2253920.0,-0.0316799390848095,WAL,S&P MidCap 400,Financials,Index Review,116.5199966430664,115.4499969482422,5628000.0,3821295.0,7.0,-0.0316799390848096,-0.0049156924115104,7.0,-0.0129104150825093,-0.0013646685410155,-0.0035510238704948,0.0206351995806448,,,,,,,,,86.48999786376953,86.33000183105469
2023-09-26,89.6510426023664,91.08769650115518,88.91276550955699,90.5788803100586,797600,1826960.0,0.001875929578802,WFRD,S&P MidCap 400,Energy,Index Review,92.4267513048974,91.63762664794922,3913700.0,3619705.0,7.0,0.0018759295788019,-0.0115500201722269,7.0,-0.0145431092423737,-0.0063438605524099,-0.005206159619817,0.0139951305780727,,,,,,,,,90.4092788696289,97.16353607177734
2024-03-26,110.23869030555971,110.63425677529489,108.25118575715506,108.28013610839844,848300,1853630.0,-0.010579156350101,WHR,S&P MidCap 400,Consumer Discretionary,Index Review,107.32308407420068,106.51956939697266,3186500.0,3890815.0,7.0,-0.0105791563501011,0.0109582038956391,7.0,-0.0014877844762922,0.0031353665141425,0.0078228373814966,0.0168342989847941,,,,,,,,,109.43789672851562,101.48789978027344
2024-07-02,30.12347776957128,30.595555093354115,30.01415597666549,30.42163276672364,963100,3386220.0,0.0119008782705163,WMG,S&P MidCap 400,Communication Services,Index Review,105.4934779848624,105.9215850830078,2810600.0,3086660.0,7.0,0.0119008782705163,0.0019042359255181,7.0,0.0052914941532308,0.0003816140843441,0.001522621841174,0.0161892510602832,,,,,,,,,30.06384658813477,30.083724975585938
2023-03-28,80.63822729110088,82.75453082609846,80.18117795307118,82.70484924316406,799700,1689435.0,0.0228555873171187,WMS,S&P MidCap 400,Industrials,Index Review,91.8345478972686,92.25513458251952,2812900.0,5649080.0,7.0,0.0228555873171187,0.0155990573200694,7.0,0.0007427735786126,0.0006262881081877,0.0149727692118817,0.0320576260292872,,,,,,,,,80.85681915283203,75.47166442871094
2024-03-26,40.61869075457302,40.63832799000515,40.1964995563314,40.44195938110352,1502100,4335565.0,0.0041443049738669,ZION,S&P MidCap 400,Financials,Index Review,107.32308407420068,106.51956939697266,3186500.0,3890815.0,7.0,0.004144304973867,0.0061941308521406,7.0,-0.0014877844762922,0.0031353665141425,0.0030587643379981,0.0202603752036624,,,,,,,,,40.275047302246094,39.00847625732422
